tweet_id,content,post_date,relevance
B5702,Defendi na Comissão de Infraestrutura a entrada das Low Cost no setor de aviação. Essas novas companhias aéreas podem baratear as tarifas aumentando a competição no setor aéreo. ,2020-03-10,irrelevant
B1502,APRENDER COM SOBRAL\n\nO Rio de Janeiro é uma cidade muito maior que Sobral. Mas o potencial dos cariocas é enorme. Podemos investir em uma Educação eficiente e moderna para manter nossos jovens na escola e gerar oportunidades. #MarthapeloRio #Educação,2020-09-16,irrelevant
B1915,"Aqui não vai ter caso grave, muito menos óbito.\n\n#BraçoForteMãoAmiga\n#SELVA ",2020-04-08,irrelevant
B2621,@CarlaZambelli38 PARABÉNS por empurrar Moro para o aterro sanitário da história...,2020-06-10,irrelevant
B5742,"3 - Para além das medidas sanitárias de distanciamento, é importante que as empresas possam continuar em suas atividades. É assim que se reage com responsabilidade, adaptando nosso cotidiano às necessidades sanitárias: vida em primeiro lugar!",2020-07-02,irrelevant
B187,"A política da meia-entrada faz o pobre financiar o entretenimento dos ricos.\n\nDado que a ALESP não tem o poder de revogar a meia-entrada, entrei com PL que a torna universal.\n\nCom isso, barateia o lazer do mais pobre e acaba com uma política de preços planejada pelo estado. ",2020-02-18,irrelevant
B3577,Empresa mineira desenvolve respiradores até 90% mais baratos. A burocracia da ANVISA é o principal entrave para sua distribuição. #Covid_19 #anvisa #respiradores  ,2020-05-11,irrelevant
A174,O mundo inteiro aguarda por uma vacina. Vamos torcer para que todas as pesquisas avancem.\n\n#ciencia #saude #COVID19 #vacina \n\n,2020-07-14,relevant
B984,"Assim como fiz em Salvador, preocupado com os soteropolitanos, estou em São Sebastião do Passé apresentando o protocolo usado para o tratamento precoce da Covid-19. Adotado em diversas cidades do Brasil, o… ",2020-07-08,relevant
B5534,"ESTATIZAR O TRANSPORTE. FORA SETURN. Transporte é direito, não fonte de lucro para empresários. Vamos criar a empresa pública de transporte e investir 10% da receita em um sistema integrado, com ônibus e trens modernos, priorizando os trilhos. Mais barato e eficiente. #rosalia16",2020-10-22,irrelevant
B5988,"Outubro é o mês da prevenção ao câncer de mama, que segundo o INCA, atinge cerca de 58 mil mulheres no Brasil. Previna-se, faça o autoexame!\n#OutubroRosa\n#Valter55\n#V55\n#DelegadoDiogo\n#PortoAlegreDiferente\n#VoudeValter\n#VoltarNão\n#VaiterValter\n#Vaiter\n#poa\n#PortoAlegre\n#poa2020 ",2020-10-03,irrelevant
B712,"Emenda que destinei para a Saúde de São Luís ajudou a viabilizar a Unidade de Tratamento de Doenças Cardíacas no Socorrão I e na UPA da Zona Rural; com aquisição do Trombolítico, medicamento especial usado no serviço de emergência para salvar vidas de vítimas de infarto e AVC. ",2020-12-30,irrelevant
B4804,"O #GovernoDeFraudes de Bolsonaro usa o gabinete do ódio para mentir e enganar o povo. A verdade é que:\n\n- Ele foi contra o auxílio emergencial.\n- Contra apoiar as pequenas e microempresas.\n- Contra o Fundeb.\n\nBolsonaro só é a favor da cloroquina, que é fake como ele!",2020-07-24,relevant
B4424,Obrigado a todos! Em especial a @marisa_lobo que me colocou em contato com o Dr George e a Dra Lea que prescreveu no whats o protocolo de tratamento da vida e rapidamente com a ajuda de um farmacêutico prox de casa consegui hidroxicloroquina para minha irmã. Deus abençoe a todos!,2020-12-28,relevant
B4305,"Parte da entrevista do Debate da Band ,ontem(01/10) onde a Candidata a prefeita de Curitiba Marisa Lobo assume que vai fazer o Atendimento e tratamento Precoce,na prefeitura. #AtendimentoPrecoce\n#TratamentoPrecoce.\n#MarisaLoboPrefeita70\n#DamadeFerroCWB \n#CuritibaGrandeOutraVez ",2020-10-02,relevant
B4961,"O Dia Nacional da Saúde comemorado hoje é uma homenagem a data de nascimento de Oswaldo Gonçalves Cruz, cientista, médico bacteriologista, epidemiologista e sanitarista brasileiro. Foi um dos maiores nomes da medicina no 🇧🇷 e membro da cadeira n° 90 na ANM\n ",2020-08-05,irrelevant
B2869,"@elianafrantz Acho um erro do prefeito. O uso de máscara, mais do que proteger a si, protege aos outros. É o símbolo da empatia em tempos de coronavírus. Porto Alegre teria que ser clara ao defender a obrigatoriedade do uso de máscara em ambientes públicos, mas não é. Infelizmente.",2020-05-20,irrelevant
B4097,"Ter uma senadora ao nosso lado facilita a articulação junto ao Governo Federal, especialmente na hora de captar recursos. É um importante reforço para trazer de volta o que deu certo e preparar CG para crescer de novo. Nosso projeto é coletivo, apoiado por gente experiente! ",2020-06-03,irrelevant
B3526,"O Senado vota hoje PL que suspende o Enem, às 16h. Vamos juntos pelo #ADIAENEM! Obrigar nossos jovens que estão sem acesso às aulas a competir com aqueles que possuem as condições de estudar é muito injusto. Não podemos permitir tamanho aprofundamento das injustiças sociais. ",2020-05-19,irrelevant
B6031,"Visitamos o pref Gustavo Mendanha, que saiu da UTI e está com uma ótima aparência e bastante animado com os resultados do tratamento. O Dr. Francisco Bastos, médico que está cuidando do Gustavo, explicou sobre o caso de trombose, e os resultados positivos que ele tem apresentado ",2020-03-02,irrelevant
B808,"Um reforço de 21 policiais foi enviado urgente a região do rio Abacaxi em Nova Olinda do Norte, ainda ontem, para resgatar os policiais feridos e dar combate aos envolvidos que atiraram contra os policiais.",2020-08-04,irrelevant
B6,"@taliriapetrone Vamos ao loop para que verdades fiquem registradas. Seu discurso é que economia se recupera mas a vida não. Palavras da salvação ditas por uma feminista que apoia o aborto por razões econômicas e grita ""meu corpo minhas regras"". Mata no peito e me responde como fica agora tic tac",2020-03-26,irrelevant
A1639,"2/2 Como alguém com tal formação deixa estragar 6,8 milhões de testes contra covid-19 em um armazém e não conseguiu, até agora, apresentar um plano de vacinação, com cronograma de aquisição/ distribuição/aplicação de seringas e vacinas?",2020-12-11,relevant
B2629,@RoelChavis @zehdeabreu ESSE PRESIDENTE do Brasil é UM aterro sanitário e Moro um lixão os dois foram a pá de cal na INDEPENDÊNCIA DO Brasil...agora é Colônia Americana,2020-07-05,irrelevant
B5505,@emirsader #ForaBolsonaro ,2020-02-14,irrelevant
B2675,"No #DiaMundialdaArquitetura, reforço a ideia de uma Curitiba sustentável e humana, com a ampliação de ciclovias, #mortezero no trânsito, renaturalização progressiva dos rios, habitação social e denvolvimento da Região Metropolitana. É hora da cidade voltar à vanguarda mundial!",2020-10-05,irrelevant
B71,"Quanto maior o reforço na saúde, maior a esperança para o povo da nossa terra. Serão mais 134 novos profissionais para trabalhar durante a pandemia, entre enfermeiros, fisioterapeutas e técnicos de enfermagem. O enfrentamento ao Coronavírus segue firme. ",2020-06-10,irrelevant
B4574,🥰 Implantar o CAPS Infanto-Juvenil com uma linha de cuidado terapêutico exclusiva para quem tem autismo\n\n🥰 Estruturar o município para fazer o diagnóstico precoce das pessoas com Transtorno do Espectro Autista (TEA),2020-10-29,irrelevant
B3402,"Foragida, Márcia ganhou prisão domiciliar p/ cuidar do marido Queiroz.\n@RevistaEpoca sobre o casal:\n\n“Em 1 de março de 2008, ela fez um boletim de ocorrência na Delegacia da Mulher, em Jacarepaguá, acusando o companheiro de tê-la agredido.\nE pediu medida protetiva contra Queiroz”",2020-07-11,irrelevant
B4710,"Portanto,  não se permita ser cobaia da insensatez. \nSe cuide, se proteja, fique em casa, se puder, use máscara o tempo inteiro quando precisar ir para as ruas. \nA #vida é o nosso bem maior. Se perdermos, será irreversível!",2020-07-24,irrelevant
B3387,"No escuro.\nGoverno  @jairbolsonaro entregou 4,3 MILHÕES de comprimidos de cloroquina para os estados.\n\nMas o Ministério da Saúde até hj não apresentou nenhum relatório com os resultados desde a mudança do protocolo.",2020-06-24,relevant
B3590,Por isso fico pensando: Será que a maioria das pessoas na comunidade já pararam para pensar o desafio que é pensar o autismo? Que as visões sobre o autismo na história mudaram e continuam a mudar? Foi o que tentei trazer neste EP recente do @introvertendo ,2020-02-07,irrelevant
A1217,O mundo inteiro prepara a campanha da vacina. Bolsonaro segue na campanha pelo vírus.,2020-12-17,relevant
B3671,"Nosso luto tem que ser verbo, tem que ser luta! ✊🏾\n\nNão é possível continuar admitindo esse genocida no governo\n\nNosso povo quer viver e Bolsonaro só quer vender cloroquina!\n\nChega!\n\n#ForaBolsonaro!\n#Bolsonaro100mil \n#PresidenteDaMorte\n\nPanelaço às 20h30\n\nVídeo de @crisvector ",2020-08-08,relevant
B262,"Hoje Boa Vista têm escolas mais modernas do país. Fomos a primeira capital a implantar robótica. Além disso, temos tablets para nossos alunos. Nossas salas são verdadeiros laboratórios tecnológicos.\n#ArthurNoDebate #TvRoraima #Vote15",2020-11-28,irrelevant
A526,"De onde sairão os recursos para isso?  Vamos cobrar as dívidas grandes empresas com o município para garantir testes e vacinas para a população. A Unimed-RS, por exemplo, deve R$ 20,1 milhões ao Município em ISSQN: cobraremos essa dívida! ⤵️",2020-10-05,irrelevant
A939,"VITÓRIA! A Presidência da Alerj se comprometeu em dar suporte orçamentário para a execução do Plano de Ação Para o Enfrentamento do Convid 19 nas Favelas. Este foi um dos resultados da reunião pública c/ lideranças de favelas e pesquisadores da PUC-Rio, UFRJ, UERJ e FIOCRUZ (+)",2020-05-04,irrelevant
B1390,"Quem te obriga a ficar em casa não é quem emite ou segue medidas sanitárias. Quem te obrigou a ficar em casa foi quem deixou o Brasil ser um dos países com mais casos de COVID no mundo. Hoje ninguém é obrigado a ficar em casa no Vietnã, na Coreia do Sul, Nova Zelândia…",2020-07-18,irrelevant
B5367,"O Brasil precisa de ações imediatas! Diante da crise do novo coronavírus, que se espalha rapidamente pelo Brasil com graves consequências humanitárias, econômicas e sociais, é preciso garantir que a população seja protegida. #coronavirus #COVID19 #pandemia #Brasil #PSOL ",2020-03-19,irrelevant
B878,Já estamos a postos aguardando o início da sessão que votará a PEC do novo #fundeb. Reforço nosso posicionamento A FAVOR. Mais recursos para a educação básica é um investimento para um País melhor. #AprovaFUNDEBJá,2020-07-21,irrelevant
B4203,"Só para avisar, o @STF_oficial está colocando em pauta esta semana o ABORTO, enquanto os parlamentares e o povo em sua maioria está preocupado em SALVAR VIDAS. Não é uma baita hipocrisia, crueldade, se aproveitar da nossa luta em favor da vida( Covid-19) para legalizar a MORTE?",2020-04-21,irrelevant
B3370,"A curva ascendente da tragédia.\n\nCom 1.039 óbitos registrados em 24 h, o Brasil ultrapassou os Estados Unidos em mortes diárias.\n\n16.324  novos infectados.\n24.512 brasileiros mortos.\n\n#FiqueEmCasa  #covid19  #solidariedade ",2020-05-26,irrelevant
B3115,"Volta às aulas: após a pandemia, temos que traçar um plano pedagógico para separar quem precisa mais e quem precisa menos de reforço. As próprias escolas também precisam ser adaptadas: com estrutura para higiene, segurança e distanciamento. #JilmarTattoDebate",2020-10-27,irrelevant
B966,Parabenizo o ministro sf_moro por ter determinado que a Polícia Federal investigue humoristas que utilizaram o autismo para fazer humor. Precisamos educar nossa sociedade. Preconceito e exclusão não é piada!… ,2020-04-15,irrelevant
B1381,"Apresentei hoje projeto de lei que ISENTA DO PAGAMENTO DO IPVA PORTADORES DE DOENÇAS GRAVES como AVC, diabetes, hipertensão e portadoras do vírus HIV, QUE ESTEJAM EM TRATAMENTO NA REDE PÚBLICA DE SAÚDE. Esta isenção já é concedida a quem é acometido por outras doenças graves! ",2020-06-16,irrelevant
B2226,"Escolas com um único profissional de limpeza, sem equipamentos de proteção individual, falta professor, merendeira, monitora, secretária e orientadora  para atender os protocolos sanitários do Estado. São essas escolas que estão preparadas para a volta às aulas, Leite?",2020-10-21,irrelevant
B5633,Vai implantar o Programa Reforço Escolar para garantir educação de qualidade e mais aprendizado. #ÉMelhorRuy #Ruy45,2020-11-13,irrelevant
B6143,✅ELEIÇÕES \n\nAgora falta muito pouco para fazermos juntos a mudança que a gente acredita. Vamos transformar Goiânia em uma cidade moderna e justa. Vamos juntos devolver nossa capital para os goianienses! Vote Virmondes23!\n\n#voucomvirmondes23 ,2020-11-05,irrelevant
B5433,Hj é Dia Internacional da Pessoa com Deficiência. Celebramos a data reafirmando a luta por mais direitos e mais inclusão e apresentando um PL que prevê a obrigatoriedade da tradução de libras nos pronunciamentos oficiais do governo. \n\n#3deDezembro #Inclusão #Acessibilidade,2020-12-03,irrelevant
B996,"Repugnante essa decisão. Todas as vidas importam, inclusive a de bebês. #AbortoNão \n",2020-08-10,irrelevant
A1020,"Covid-19: com epidemias 'sincronizadas' no interior e capitais, Fiocruz vê risco de colapso na saúde após festas de fim do ano  ",2020-12-12,irrelevant
B3272,"O projeto do metrô precisaria do apoio das prefeituras vizinhas e do governo estadual, que na época optou pela pela implantação do corredor exclusivo para ônibus, o BRT, pois era a alternativa mais barata. Infelizmente, nem o Metrô ou o BRT saíram do papel. Não por nossa culpa. ",2020-11-17,irrelevant
A13,"Muitas famílias estão evitando sair de casa pelo isolamento social e, pela falta de informação sobre manter ou não o calendário de vacinação. \nMas, a falta de EPI’s para os profissionais de saúde e os atrasos no transporte de vacinas também são fatores de agravo da situação.",2020-05-23,irrelevant
B296,"A manipulação das informações é inadmissível! Requeremos a divulgação diária, até 19h30, de balanços detalhados dos números, com casos suspeitos e óbitos em investigação, hospitalizados em UTI / enfermaria, sepultamentos diários e séries históricas.\n\n",2020-06-08,irrelevant
